Evidence ID,Entity name,Measurement point,Dataset version,Archive platform folder,Observed platform,Session ID,Original session folder,Capture date,Capture time,Capture timezone,Captured at ISO 8601,Evidence type,Query ID,Query bucket,Query text,Query role,Query group ID,Query attempt number,Capture part number,Capture parts total,Continuation flag,Continuation of Evidence ID,Primary query-set relevance,Review status,Mapping status,Mapping basis,Contamination status,Contamination reason,Analysis inclusion status,Query rewrite observed,Query rewrite text,Archive anomaly,Original filename,Original relative path,File size bytes,Image dimensions pixels,SHA-256,Source file preserved,Reviewer comment,Notes,Duplicate status,Duplicate of Evidence ID,model,logged_in
AM-T0-E074,Alex Matescu,T0,1.0,Copilot,Microsoft Copilot,S1,Sesiunea 1,2026-07-17,20:41,+03:00,2026-07-17T20:41:00+03:00,screenshot,Q11,Ancoră,Alex Matescu inginer / engineer,main_query,AM-T0-MICROSOFTCOPILOT-S1-Q11,1,2,2,YES,AM-T0-E073,YES,REVIEWED,CONFIRMED,"text interogare vizibil, identic (mai puțin diacritice) cu query-set.csv",SUSPECTED,"Cont Microsoft 'Alex' (Free Plan) afișat autentificat în colțul din stânga jos, deși fereastra era Incognito și chat-ul în modul 'Temporary'; posibilă persistență de sesiune la nivel de sistem/passkey, neconformă strict cu protocolul de sesiune complet anonimă.",REVIEW_REQUIRED,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 20.41.44.png,Copilot/Sesiunea 1/Captură de ecran din 2026-07-17 la 20.41.44.png,860919,3420x2038,6ed194957900370eaf62fbbe75cab7eb667abd1f8ac81bc11f7251f24c601019,YES,,Captură multi-parte (scroll) a răspunsului Copilot pentru acest query.,UNIQUE,NOT_APPLICABLE,Smart,YES
AM-T0-E075,Alex Matescu,T0,1.0,Copilot,Microsoft Copilot,S1,Sesiunea 1,2026-07-17,20:43,+03:00,2026-07-17T20:43:00+03:00,screenshot,Q12,Ancoră,delamatescu.ro,main_query,AM-T0-MICROSOFTCOPILOT-S1-Q12,1,1,2,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil, identic (mai puțin diacritice) cu query-set.csv",SUSPECTED,"Cont Microsoft 'Alex' (Free Plan) afișat autentificat în colțul din stânga jos, deși fereastra era Incognito și chat-ul în modul 'Temporary'; posibilă persistență de sesiune la nivel de sistem/passkey, neconformă strict cu protocolul de sesiune complet anonimă.",REVIEW_REQUIRED,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 20.43.01.png,Copilot/Sesiunea 1/Captură de ecran din 2026-07-17 la 20.43.01.png,855857,3420x2038,2e82a399aed0b918f50c6463987060a356665be0e22892de3c3d4d44debcae17,YES,,Captură multi-parte (scroll) a răspunsului Copilot pentru acest query.,UNIQUE,NOT_APPLICABLE,Smart,YES
AM-T0-E076,Alex Matescu,T0,1.0,Copilot,Microsoft Copilot,S1,Sesiunea 1,2026-07-17,20:43,+03:00,2026-07-17T20:43:00+03:00,screenshot,Q12,Ancoră,delamatescu.ro,main_query,AM-T0-MICROSOFTCOPILOT-S1-Q12,1,2,2,YES,AM-T0-E075,YES,REVIEWED,CONFIRMED,"text interogare vizibil, identic (mai puțin diacritice) cu query-set.csv",SUSPECTED,"Cont Microsoft 'Alex' (Free Plan) afișat autentificat în colțul din stânga jos, deși fereastra era Incognito și chat-ul în modul 'Temporary'; posibilă persistență de sesiune la nivel de sistem/passkey, neconformă strict cu protocolul de sesiune complet anonimă.",REVIEW_REQUIRED,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 20.43.08.png,Copilot/Sesiunea 1/Captură de ecran din 2026-07-17 la 20.43.08.png,827770,3420x2038,a8a9247e7cab4dd62864ff6c5d097fbba11f7c9ef20feb0bfd1333515ba3753c,YES,,Captură multi-parte (scroll) a răspunsului Copilot pentru acest query.,UNIQUE,NOT_APPLICABLE,Smart,YES
AM-T0-E077,Alex Matescu,T0,1.0,Copilot,Microsoft Copilot,S1,Sesiunea 1,2026-07-17,20:44,+03:00,2026-07-17T20:44:00+03:00,screenshot,Q13,Ancoră,Cine este în spatele delamatescu.ro?,main_query,AM-T0-MICROSOFTCOPILOT-S1-Q13,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil, identic (mai puțin diacritice) cu query-set.csv",SUSPECTED,"Cont Microsoft 'Alex' (Free Plan) afișat autentificat în colțul din stânga jos, deși fereastra era Incognito și chat-ul în modul 'Temporary'; posibilă persistență de sesiune la nivel de sistem/passkey, neconformă strict cu protocolul de sesiune complet anonimă.",REVIEW_REQUIRED,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 20.44.01.png,Copilot/Sesiunea 1/Captură de ecran din 2026-07-17 la 20.44.01.png,814341,3420x2038,c023b8e55aa88e0b19b188c8f4909cf96d6e9f910ba891f404d5ccfb0baa5727,YES,,,UNIQUE,NOT_APPLICABLE,Smart,YES
AM-T0-E078,Alex Matescu,T0,1.0,Copilot,Microsoft Copilot,S1,Sesiunea 1,2026-07-17,20:45,+03:00,2026-07-17T20:45:00+03:00,screenshot,Q14,Ancoră,Alex Matescu LinkedIn,main_query,AM-T0-MICROSOFTCOPILOT-S1-Q14,1,1,4,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil, identic (mai puțin diacritice) cu query-set.csv",SUSPECTED,"Cont Microsoft 'Alex' (Free Plan) afișat autentificat în colțul din stânga jos, deși fereastra era Incognito și chat-ul în modul 'Temporary'; posibilă persistență de sesiune la nivel de sistem/passkey, neconformă strict cu protocolul de sesiune complet anonimă.",REVIEW_REQUIRED,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 20.45.06.png,Copilot/Sesiunea 1/Captură de ecran din 2026-07-17 la 20.45.06.png,914606,3420x2038,4e97be2ae4290da18b50d19579c8db7771c3f3ddea5ce847d9cb4a28235cc4fd,YES,,Captură multi-parte (scroll) a răspunsului Copilot pentru acest query.,UNIQUE,NOT_APPLICABLE,Smart,YES
AM-T0-E079,Alex Matescu,T0,1.0,Copilot,Microsoft Copilot,S1,Sesiunea 1,2026-07-17,20:45,+03:00,2026-07-17T20:45:00+03:00,screenshot,Q14,Ancoră,Alex Matescu LinkedIn,main_query,AM-T0-MICROSOFTCOPILOT-S1-Q14,1,2,4,YES,AM-T0-E078,YES,REVIEWED,CONFIRMED,"text interogare vizibil, identic (mai puțin diacritice) cu query-set.csv",SUSPECTED,"Cont Microsoft 'Alex' (Free Plan) afișat autentificat în colțul din stânga jos, deși fereastra era Incognito și chat-ul în modul 'Temporary'; posibilă persistență de sesiune la nivel de sistem/passkey, neconformă strict cu protocolul de sesiune complet anonimă.",REVIEW_REQUIRED,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 20.45.12.png,Copilot/Sesiunea 1/Captură de ecran din 2026-07-17 la 20.45.12.png,959339,3420x2038,2d93e986f0fe45426a273cedcb81f7999e48cbac9a1cdcfb4bfff12e3b0b3379,YES,,Captură multi-parte (scroll) a răspunsului Copilot pentru acest query.,UNIQUE,NOT_APPLICABLE,Smart,YES
AM-T0-E080,Alex Matescu,T0,1.0,Copilot,Microsoft Copilot,S1,Sesiunea 1,2026-07-17,20:45,+03:00,2026-07-17T20:45:00+03:00,screenshot,Q14,Ancoră,Alex Matescu LinkedIn,main_query,AM-T0-MICROSOFTCOPILOT-S1-Q14,1,3,4,YES,AM-T0-E078,YES,REVIEWED,CONFIRMED,"text interogare vizibil, identic (mai puțin diacritice) cu query-set.csv",SUSPECTED,"Cont Microsoft 'Alex' (Free Plan) afișat autentificat în colțul din stânga jos, deși fereastra era Incognito și chat-ul în modul 'Temporary'; posibilă persistență de sesiune la nivel de sistem/passkey, neconformă strict cu protocolul de sesiune complet anonimă.",REVIEW_REQUIRED,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 20.45.17.png,Copilot/Sesiunea 1/Captură de ecran din 2026-07-17 la 20.45.17.png,928880,3420x2038,bfd232241e4540a73683f760bc5172e99de33bc96f656716a8723baf7f6b0722,YES,,Captură multi-parte (scroll) a răspunsului Copilot pentru acest query.,UNIQUE,NOT_APPLICABLE,Smart,YES
AM-T0-E081,Alex Matescu,T0,1.0,Copilot,Microsoft Copilot,S1,Sesiunea 1,2026-07-17,20:45,+03:00,2026-07-17T20:45:00+03:00,screenshot,Q14,Ancoră,Alex Matescu LinkedIn,main_query,AM-T0-MICROSOFTCOPILOT-S1-Q14,1,4,4,YES,AM-T0-E078,YES,REVIEWED,CONFIRMED,"text interogare vizibil, identic (mai puțin diacritice) cu query-set.csv",SUSPECTED,"Cont Microsoft 'Alex' (Free Plan) afișat autentificat în colțul din stânga jos, deși fereastra era Incognito și chat-ul în modul 'Temporary'; posibilă persistență de sesiune la nivel de sistem/passkey, neconformă strict cu protocolul de sesiune complet anonimă.",REVIEW_REQUIRED,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 20.45.22.png,Copilot/Sesiunea 1/Captură de ecran din 2026-07-17 la 20.45.22.png,832558,3420x2038,81d7b0dc00455d97274cc59f3ad16163788ff527e503c3ed6ad8b36d9d92b505,YES,,Captură multi-parte (scroll) a răspunsului Copilot pentru acest query.,UNIQUE,NOT_APPLICABLE,Smart,YES
AM-T0-E082,Alex Matescu,T0,1.0,Copilot,Microsoft Copilot,S1,Sesiunea 1,2026-07-17,20:47,+03:00,2026-07-17T20:47:00+03:00,screenshot,SUPPLEMENTAL-201,Ancoră (follow-up la Q14),de ce nu ai gasit acest profil: https://www.linkedin.com/in/alex-matescu-8b2b8813b/?,clarification,AM-T0-MICROSOFTCOPILOT-S1-SUPPLEMENTAL-201,1,1,2,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text vizibil, follow-up direct la răspunsul negativ de la Q14 (nu e un query nou din set)",SUSPECTED,"Cont Microsoft 'Alex' (Free Plan) afișat autentificat în colțul din stânga jos, deși fereastra era Incognito și chat-ul în modul 'Temporary'; posibilă persistență de sesiune la nivel de sistem/passkey, neconformă strict cu protocolul de sesiune complet anonimă.",REVIEW_REQUIRED,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 20.47.07.png,Copilot/Sesiunea 1/Captură de ecran din 2026-07-17 la 20.47.07.png,865517,3420x2038,f92ee3daab517000b958ef012dec80c0b4a149118fe11d6f540d97828d77c8cb,YES,,Captură multi-parte (scroll) a răspunsului Copilot pentru acest query.,UNIQUE,NOT_APPLICABLE,Smart,YES
AM-T0-E083,Alex Matescu,T0,1.0,Copilot,Microsoft Copilot,S1,Sesiunea 1,2026-07-17,20:47,+03:00,2026-07-17T20:47:00+03:00,screenshot,SUPPLEMENTAL-201,Ancoră (follow-up la Q14),de ce nu ai gasit acest profil: https://www.linkedin.com/in/alex-matescu-8b2b8813b/?,clarification,AM-T0-MICROSOFTCOPILOT-S1-SUPPLEMENTAL-201,1,2,2,YES,AM-T0-E082,YES,REVIEWED,CONFIRMED,"text vizibil, follow-up direct la răspunsul negativ de la Q14 (nu e un query nou din set)",SUSPECTED,"Cont Microsoft 'Alex' (Free Plan) afișat autentificat în colțul din stânga jos, deși fereastra era Incognito și chat-ul în modul 'Temporary'; posibilă persistență de sesiune la nivel de sistem/passkey, neconformă strict cu protocolul de sesiune complet anonimă.",REVIEW_REQUIRED,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 20.47.11.png,Copilot/Sesiunea 1/Captură de ecran din 2026-07-17 la 20.47.11.png,802625,3420x2038,1888b53945c245355182784b2f9577cdc2935949cfaad52e3f80cab62dc08ffa,YES,,Captură multi-parte (scroll) a răspunsului Copilot pentru acest query.,UNIQUE,NOT_APPLICABLE,Smart,YES
AM-T0-E084,Alex Matescu,T0,1.0,Gemini,Gemini,S1,Sesiunea 1,2026-07-17,07:02,+03:00,2026-07-17T07:02:00+03:00,screenshot,Q01,Identitate,Cine este Alex Matescu?,main_query,AM-T0-GEMINI-S1-Q01,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil în bula de chat, identic (mai puțin diacritice) cu query-set.csv; ordine secvențială confirmată vizual Q01→Q14 în același thread",NONE_OBSERVED,NOT_APPLICABLE,INCLUDE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 07.02.30.png,Gemini/Sesiunea 1/Captură de ecran din 2026-07-17 la 07.02.30.png,881831,3420x2038,088bf38b2cf9cff8b7816216072e7087279b78e84d7c58ce4eefe2ce7187b064,YES,,"Toate cele 14 query-uri rulate ca replici succesive în același thread continuu (fereastră Incognito (2), cont Google neautentificat).",UNIQUE,NOT_APPLICABLE,Flash,NO
AM-T0-E085,Alex Matescu,T0,1.0,Gemini,Gemini,S1,Sesiunea 1,2026-07-17,07:03,+03:00,2026-07-17T07:03:00+03:00,screenshot,Q02,Identitate,Ce știi despre Alex Matescu?,main_query,AM-T0-GEMINI-S1-Q02,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil în bula de chat, identic (mai puțin diacritice) cu query-set.csv; ordine secvențială confirmată vizual Q01→Q14 în același thread",NONE_OBSERVED,NOT_APPLICABLE,INCLUDE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 07.03.12.png,Gemini/Sesiunea 1/Captură de ecran din 2026-07-17 la 07.03.12.png,868341,3420x2038,b36af9cde53a1febfb186ce38c788e990d14336ecf601d4277b873af919d545e,YES,,"Toate cele 14 query-uri rulate ca replici succesive în același thread continuu (fereastră Incognito (2), cont Google neautentificat).",UNIQUE,NOT_APPLICABLE,Flash,NO
AM-T0-E086,Alex Matescu,T0,1.0,Gemini,Gemini,S1,Sesiunea 1,2026-07-17,07:03,+03:00,2026-07-17T07:03:00+03:00,screenshot,Q03,Identitate,Cu ce se ocupă Alex Matescu?,main_query,AM-T0-GEMINI-S1-Q03,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil în bula de chat, identic (mai puțin diacritice) cu query-set.csv; ordine secvențială confirmată vizual Q01→Q14 în același thread",NONE_OBSERVED,NOT_APPLICABLE,INCLUDE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 07.03.35.png,Gemini/Sesiunea 1/Captură de ecran din 2026-07-17 la 07.03.35.png,814068,3420x2038,e2c8e9108e70b2ee048f5da8b700f960983d955814a760f5fae6d3d44e8cab35,YES,,"Toate cele 14 query-uri rulate ca replici succesive în același thread continuu (fereastră Incognito (2), cont Google neautentificat).",UNIQUE,NOT_APPLICABLE,Flash,NO
AM-T0-E087,Alex Matescu,T0,1.0,Gemini,Gemini,S1,Sesiunea 1,2026-07-17,07:04,+03:00,2026-07-17T07:04:00+03:00,screenshot,Q04,Locație,Alex Matescu Sibiu,main_query,AM-T0-GEMINI-S1-Q04,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil în bula de chat, identic (mai puțin diacritice) cu query-set.csv; ordine secvențială confirmată vizual Q01→Q14 în același thread",NONE_OBSERVED,NOT_APPLICABLE,INCLUDE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 07.04.57.png,Gemini/Sesiunea 1/Captură de ecran din 2026-07-17 la 07.04.57.png,1030952,3420x2038,5f14cdef3239dfa13a5aa2170aa86dcf843579f0c5bfb81c558a6fc167ce3fde,YES,,"Toate cele 14 query-uri rulate ca replici succesive în același thread continuu (fereastră Incognito (2), cont Google neautentificat).",UNIQUE,NOT_APPLICABLE,Flash,NO
AM-T0-E088,Alex Matescu,T0,1.0,Gemini,Gemini,S1,Sesiunea 1,2026-07-17,07:05,+03:00,2026-07-17T07:05:00+03:00,screenshot,Q05,Locație,Cine este Alex Matescu din Sibiu?,main_query,AM-T0-GEMINI-S1-Q05,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil în bula de chat, identic (mai puțin diacritice) cu query-set.csv; ordine secvențială confirmată vizual Q01→Q14 în același thread",NONE_OBSERVED,NOT_APPLICABLE,INCLUDE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 07.05.24.png,Gemini/Sesiunea 1/Captură de ecran din 2026-07-17 la 07.05.24.png,824992,3420x2038,12de783885afe4c9e3c9028412492ded0ad76f0b6c2b530517751195aa3465a4,YES,,"Toate cele 14 query-uri rulate ca replici succesive în același thread continuu (fereastră Incognito (2), cont Google neautentificat).",UNIQUE,NOT_APPLICABLE,Flash,NO
AM-T0-E089,Alex Matescu,T0,1.0,Gemini,Gemini,S1,Sesiunea 1,2026-07-17,07:05,+03:00,2026-07-17T07:05:00+03:00,screenshot,Q06,Disambiguare,Alex Matescu,main_query,AM-T0-GEMINI-S1-Q06,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil în bula de chat, identic (mai puțin diacritice) cu query-set.csv; ordine secvențială confirmată vizual Q01→Q14 în același thread",NONE_OBSERVED,NOT_APPLICABLE,INCLUDE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 07.05.41.png,Gemini/Sesiunea 1/Captură de ecran din 2026-07-17 la 07.05.41.png,756144,3420x2038,22cc6be7c5a350d76b4faa39baf212815a55e741b14896aecd91cbdd3a019470,YES,,"Toate cele 14 query-uri rulate ca replici succesive în același thread continuu (fereastră Incognito (2), cont Google neautentificat).",UNIQUE,NOT_APPLICABLE,Flash,NO
AM-T0-E090,Alex Matescu,T0,1.0,Gemini,Gemini,S1,Sesiunea 1,2026-07-17,07:06,+03:00,2026-07-17T07:06:00+03:00,screenshot,Q07,Disambiguare,Alexandru Matescu,main_query,AM-T0-GEMINI-S1-Q07,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil în bula de chat, identic (mai puțin diacritice) cu query-set.csv; ordine secvențială confirmată vizual Q01→Q14 în același thread",NONE_OBSERVED,NOT_APPLICABLE,INCLUDE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 07.06.02.png,Gemini/Sesiunea 1/Captură de ecran din 2026-07-17 la 07.06.02.png,794246,3420x2038,1a6881e6aedb9b952f359d1d650510b3b9515ea0bc3035316fed82df47efde45,YES,,"Toate cele 14 query-uri rulate ca replici succesive în același thread continuu (fereastră Incognito (2), cont Google neautentificat).",UNIQUE,NOT_APPLICABLE,Flash,NO
AM-T0-E091,Alex Matescu,T0,1.0,Gemini,Gemini,S1,Sesiunea 1,2026-07-17,07:06,+03:00,2026-07-17T07:06:00+03:00,screenshot,Q08,Disambiguare,Alex Mateescu,main_query,AM-T0-GEMINI-S1-Q08,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil în bula de chat, identic (mai puțin diacritice) cu query-set.csv; ordine secvențială confirmată vizual Q01→Q14 în același thread",NONE_OBSERVED,NOT_APPLICABLE,INCLUDE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 07.06.23.png,Gemini/Sesiunea 1/Captură de ecran din 2026-07-17 la 07.06.23.png,726662,3420x2038,e2f868114ccb7427a727a28812b349a5652ed1123bf8de786e7aaa99fd612c7b,YES,,"Toate cele 14 query-uri rulate ca replici succesive în același thread continuu (fereastră Incognito (2), cont Google neautentificat).",UNIQUE,NOT_APPLICABLE,Flash,NO
AM-T0-E092,Alex Matescu,T0,1.0,Gemini,Gemini,S1,Sesiunea 1,2026-07-17,07:07,+03:00,2026-07-17T07:07:00+03:00,screenshot,Q09,Disambiguare,Alex Matescu vs Alexandru Mateescu avocat,main_query,AM-T0-GEMINI-S1-Q09,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil în bula de chat, identic (mai puțin diacritice) cu query-set.csv; ordine secvențială confirmată vizual Q01→Q14 în același thread",NONE_OBSERVED,NOT_APPLICABLE,INCLUDE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 07.07.01.png,Gemini/Sesiunea 1/Captură de ecran din 2026-07-17 la 07.07.01.png,819685,3420x2038,574bf0c461e410ea83e933ee6ed71758e54c196163f63c5802bac94eadcca1f9,YES,,"Toate cele 14 query-uri rulate ca replici succesive în același thread continuu (fereastră Incognito (2), cont Google neautentificat).",UNIQUE,NOT_APPLICABLE,Flash,NO
AM-T0-E093,Alex Matescu,T0,1.0,Gemini,Gemini,S1,Sesiunea 1,2026-07-17,07:08,+03:00,2026-07-17T07:08:00+03:00,screenshot,Q10,Ancoră,Alex Matescu AUMOVIO,main_query,AM-T0-GEMINI-S1-Q10,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil în bula de chat, identic (mai puțin diacritice) cu query-set.csv; ordine secvențială confirmată vizual Q01→Q14 în același thread",NONE_OBSERVED,NOT_APPLICABLE,INCLUDE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 07.08.07.png,Gemini/Sesiunea 1/Captură de ecran din 2026-07-17 la 07.08.07.png,787608,3420x2038,8d3c2986cc06e3cb901af60d12327055848f9ce750fcad449f0c2c59020316af,YES,,"Toate cele 14 query-uri rulate ca replici succesive în același thread continuu (fereastră Incognito (2), cont Google neautentificat).",UNIQUE,NOT_APPLICABLE,Flash,NO
AM-T0-E094,Alex Matescu,T0,1.0,Gemini,Gemini,S1,Sesiunea 1,2026-07-17,07:08,+03:00,2026-07-17T07:08:00+03:00,screenshot,Q11,Ancoră,Alex Matescu inginer / engineer,main_query,AM-T0-GEMINI-S1-Q11,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil în bula de chat, identic (mai puțin diacritice) cu query-set.csv; ordine secvențială confirmată vizual Q01→Q14 în același thread",NONE_OBSERVED,NOT_APPLICABLE,INCLUDE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 07.08.35.png,Gemini/Sesiunea 1/Captură de ecran din 2026-07-17 la 07.08.35.png,823052,3420x2038,42345b4362e76a92bae5928145b48adf8d6e4946941f191a43a93653b46b7ac7,YES,,"Toate cele 14 query-uri rulate ca replici succesive în același thread continuu (fereastră Incognito (2), cont Google neautentificat).",UNIQUE,NOT_APPLICABLE,Flash,NO
AM-T0-E095,Alex Matescu,T0,1.0,Gemini,Gemini,S1,Sesiunea 1,2026-07-17,07:09,+03:00,2026-07-17T07:09:00+03:00,screenshot,Q12,Ancoră,delamatescu.ro,main_query,AM-T0-GEMINI-S1-Q12,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil în bula de chat, identic (mai puțin diacritice) cu query-set.csv; ordine secvențială confirmată vizual Q01→Q14 în același thread",NONE_OBSERVED,NOT_APPLICABLE,INCLUDE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 07.09.11.png,Gemini/Sesiunea 1/Captură de ecran din 2026-07-17 la 07.09.11.png,600691,3420x2038,02ec8456a8879bd42a273206b2d0bb2a0bc1a53b161e2af1b823ab19a30bc99e,YES,,"Toate cele 14 query-uri rulate ca replici succesive în același thread continuu (fereastră Incognito (2), cont Google neautentificat).",UNIQUE,NOT_APPLICABLE,Flash,NO
AM-T0-E096,Alex Matescu,T0,1.0,Gemini,Gemini,S1,Sesiunea 1,2026-07-17,07:09,+03:00,2026-07-17T07:09:00+03:00,screenshot,Q13,Ancoră,Cine este în spatele delamatescu.ro?,main_query,AM-T0-GEMINI-S1-Q13,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil în bula de chat, identic (mai puțin diacritice) cu query-set.csv; ordine secvențială confirmată vizual Q01→Q14 în același thread",NONE_OBSERVED,NOT_APPLICABLE,INCLUDE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 07.09.39.png,Gemini/Sesiunea 1/Captură de ecran din 2026-07-17 la 07.09.39.png,521622,3420x2038,7c15188555f7b2fba3c7170569cc4ffb5ef7efa3a037a218c6d90ee5ca948435,YES,,"Toate cele 14 query-uri rulate ca replici succesive în același thread continuu (fereastră Incognito (2), cont Google neautentificat).",UNIQUE,NOT_APPLICABLE,Flash,NO
AM-T0-E097,Alex Matescu,T0,1.0,Gemini,Gemini,S1,Sesiunea 1,2026-07-17,07:10,+03:00,2026-07-17T07:10:00+03:00,screenshot,Q14,Ancoră,Alex Matescu LinkedIn,main_query,AM-T0-GEMINI-S1-Q14,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil în bula de chat, identic (mai puțin diacritice) cu query-set.csv; ordine secvențială confirmată vizual Q01→Q14 în același thread",NONE_OBSERVED,NOT_APPLICABLE,INCLUDE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 07.10.12.png,Gemini/Sesiunea 1/Captură de ecran din 2026-07-17 la 07.10.12.png,628913,3420x2038,b80438e74415eb01bba4b734d656c93d117f18cc2a19f53b4520f34cd68448d6,YES,,"Toate cele 14 query-uri rulate ca replici succesive în același thread continuu (fereastră Incognito (2), cont Google neautentificat).",UNIQUE,NOT_APPLICABLE,Flash,NO
AM-T0-E098,Alex Matescu,T0,1.0,Google AI search,Google AI Mode (căutare cu AI),S1,NOT_APPLICABLE,2026-07-07,17:29,+03:00,2026-07-07T17:29:00+03:00,screenshot,Q08,Disambiguare,Alex Mateescu,main_query,AM-T0-GOOGLEAIMODECUTARECUAI-S1-Q08,1,1,2,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text căutat 'alex mateescu' vizibil în chip-ul de căutare, corespunde exact Q08",NONE_OBSERVED,NOT_APPLICABLE,INCLUDE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-07 la 17.29.52.png,Google AI search/Captură de ecran din 2026-07-07 la 17.29.52.png,1086262,3420x2038,38caff2a3a7892e8ae80d6a7466d2194063493929fd69fd8fe6d63966351bf22,YES,,"Fereastră Chrome Incognito, buton 'Conectați-vă' vizibil (cont neautentificat).",UNIQUE,NOT_APPLICABLE,UNKNOWN,NO
AM-T0-E099,Alex Matescu,T0,1.0,Google AI search,Google AI Mode (căutare cu AI),S1,NOT_APPLICABLE,2026-07-07,17:30,+03:00,2026-07-07T17:30:00+03:00,screenshot,Q08,Disambiguare,Alex Mateescu,main_query,AM-T0-GOOGLEAIMODECUTARECUAI-S1-Q08,1,2,2,YES,AM-T0-E098,YES,REVIEWED,CONFIRMED,"text căutat 'alex mateescu' vizibil în chip-ul de căutare, corespunde exact Q08",NONE_OBSERVED,NOT_APPLICABLE,INCLUDE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-07 la 17.30.56.png,Google AI search/Captură de ecran din 2026-07-07 la 17.30.56.png,1155314,3420x2038,a3a8d66b9e65ee4616c971af4bfff46ff63f3aa8b7802280da435fc854f1368c,YES,,"Fereastră Chrome Incognito, buton 'Conectați-vă' vizibil (cont neautentificat).",UNIQUE,NOT_APPLICABLE,UNKNOWN,NO
